id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
103941580,https://www.zillow.com/homedetails/14472-County-Road-12-Pengilly-MN-55775/103941580_zpid/,14472 County Road 12,55775,Pengilly,MN,47.280469,-93.162577,180000.0,2.0,4.0,2800.0,1955,35719.0,SINGLE_FAMILY,RECENTLY_SOLD,10
103941754,https://www.zillow.com/homedetails/16694-W-Bay-Dr-Pengilly-MN-55775/103941754_zpid/,16694 W Bay Dr,55775,Pengilly,MN,47.295473,-93.209173,175500.0,3.0,5.0,2396.0,2005,653400.0,SINGLE_FAMILY,RECENTLY_SOLD,42
120633375,https://www.zillow.com/homedetails/29712-W-Shore-Dr-Pengilly-MN-55775/120633375_zpid/,29712 W Shore Dr,55775,Pengilly,MN,47.306483,-93.193077,495000.0,4.0,4.0,2564.0,2004,38332.0,SINGLE_FAMILY,RECENTLY_SOLD,18
120637283,https://www.zillow.com/homedetails/16655-Maple-Knoll-Dr-Pengilly-MN-55775/120637283_zpid/,16655 Maple Knoll Dr,55775,Pengilly,MN,47.285692,-93.208765,335000.0,4.0,3.0,2456.0,1980,119790.0,SINGLE_FAMILY,RECENTLY_SOLD,30
103943839,https://www.zillow.com/homedetails/30987-E-Shore-Dr-Pengilly-MN-55775/103943839_zpid/,30987 E Shore Dr,55775,Pengilly,MN,47.325839,-93.181771,500000.0,4.0,3.0,3112.0,2004,52707.0,SINGLE_FAMILY,RECENTLY_SOLD,36
103941784,https://www.zillow.com/homedetails/17508-County-Road-561-Pengilly-MN-55775/103941784_zpid/,17508 County Road 561,55775,Pengilly,MN,47.33292,-93.225812,57000.0,1.0,2.0,624.0,1949,34412.0,SINGLE_FAMILY,RECENTLY_SOLD,15
103943847,https://www.zillow.com/homedetails/30492-W-Shore-Dr-Pengilly-MN-55775/103943847_zpid/,30492 W Shore Dr,55775,Pengilly,MN,47.319474,-93.192537,185000.0,2.0,2.0,988.0,1970,32670.0,SINGLE_FAMILY,RECENTLY_SOLD,14
103943907,https://www.zillow.com/homedetails/29734-W-Shore-Dr-Pengilly-MN-55775/103943907_zpid/,29734 W Shore Dr,55775,Pengilly,MN,47.306948,-93.193118,327000.0,3.0,3.0,2686.0,2008,26136.0,SINGLE_FAMILY,RECENTLY_SOLD,9
103943805,https://www.zillow.com/homedetails/28567-E-Shore-Dr-Pengilly-MN-55775/103943805_zpid/,28567 E Shore Dr,55775,Pengilly,MN,47.29107,-93.153198,456000.0,2.0,3.0,1840.0,1980,204731.0,SINGLE_FAMILY,RECENTLY_SOLD,16
120639333,https://www.zillow.com/homedetails/16448-Budrow-Ave-Pengilly-MN-55775/120639333_zpid/,16448 Budrow Ave,55775,Pengilly,MN,47.334003,-93.202698,114000.0,2.0,4.0,870.0,1975,60112.0,SINGLE_FAMILY,RECENTLY_SOLD,17
103941475,https://www.zillow.com/homedetails/14440-County-Road-599-Pengilly-MN-55775/103941475_zpid/,14440 County Road 599,55775,Pengilly,MN,47.278609,-93.15895,500000.0,3.0,5.0,3072.0,2002,130680.0,SINGLE_FAMILY,RECENTLY_SOLD,61
103943857,https://www.zillow.com/homedetails/30258-W-Shore-Dr-Pengilly-MN-55775/103943857_zpid/,30258 W Shore Dr,55775,Pengilly,MN,47.315567,-93.192293,239000.0,2.0,2.0,1296.0,1950,42688.0,SINGLE_FAMILY,RECENTLY_SOLD,1
103943854,https://www.zillow.com/homedetails/30286-W-Shore-Dr-Pengilly-MN-55775/103943854_zpid/,30286 W Shore Dr,55775,Pengilly,MN,47.315979,-93.192289,100000.0,1.0,3.0,1376.0,1957,42688.0,SINGLE_FAMILY,SOLD,9
2086843794,https://www.zillow.com/homedetails/27721-State-Highway-65-Pengilly-MN-55775/2086843794_zpid/,27721 State Highway 65,55775,Pengilly,MN,47.278227,-93.197523,256000.0,2.0,4.0,3000.0,-1,-1.0,SINGLE_FAMILY,SOLD,0
120641012,https://www.zillow.com/homedetails/31800-Jefferson-Blvd-Pengilly-MN-55775/120641012_zpid/,31800 Jefferson Blvd,55775,Pengilly,MN,47.330493,-93.194397,60000.0,1.0,2.0,716.0,1915,7405.0,SINGLE_FAMILY,SOLD,10
120639204,https://www.zillow.com/homedetails/28123-Swan-Lake-Rd-Pengilly-MN-55775/120639204_zpid/,28123 Swan Lake Rd,55775,Pengilly,MN,47.284712,-93.180745,145500.0,2.0,3.0,1960.0,2003,283140.0,SINGLE_FAMILY,SOLD,0
103943921,https://www.zillow.com/homedetails/29620-W-Shore-Dr-Pengilly-MN-55775/103943921_zpid/,29620 W Shore Dr,55775,Pengilly,MN,47.304946,-93.193026,275000.0,3.0,4.0,3639.0,1940,26571.0,SINGLE_FAMILY,SOLD,18
103941681,https://www.zillow.com/homedetails/29443-W-Shore-Dr-Pengilly-MN-55775/103941681_zpid/,29443 W Shore Dr,55775,Pengilly,MN,47.301866,-93.194344,87036.0,1.0,2.0,1540.0,1950,69260.0,SINGLE_FAMILY,SOLD,1
120635060,https://www.zillow.com/homedetails/29334-W-Shore-Dr-Pengilly-MN-55775/120635060_zpid/,29334 W Shore Dr,55775,Pengilly,MN,47.299958,-93.19208,190000.0,3.0,4.0,2651.0,1985,106286.0,SINGLE_FAMILY,SOLD,16
120638992,https://www.zillow.com/homedetails/14562-County-Road-599-Pengilly-MN-55775/120638992_zpid/,14562 County Road 599,55775,Pengilly,MN,47.279317,-93.161475,158000.0,1.0,3.0,1678.0,1954,53143.0,SINGLE_FAMILY,SOLD,1
120633376,https://www.zillow.com/homedetails/29306-W-Shore-Dr-Pengilly-MN-55775/120633376_zpid/,29306 W Shore Dr,55775,Pengilly,MN,47.299444,-93.192249,561.0,1.0,3.0,1376.0,1960,47480.0,SINGLE_FAMILY,SOLD,12
120638650,https://www.zillow.com/homedetails/28999-State-Highway-65-Pengilly-MN-55775/120638650_zpid/,28999 State Highway 65,55775,Pengilly,MN,47.295418,-93.202018,95000.0,1.0,2.0,822.0,2004,1866110.0,SINGLE_FAMILY,RECENTLY_SOLD,0
103941580,https://www.zillow.com/homedetails/14472-County-Road-12-Pengilly-MN-55775/103941580_zpid/,14472 County Road 12,55775,Pengilly,MN,47.280469,-93.162577,180000.0,2.0,4.0,2800.0,1955,35719.0,SINGLE_FAMILY,RECENTLY_SOLD,10
103941754,https://www.zillow.com/homedetails/16694-W-Bay-Dr-Pengilly-MN-55775/103941754_zpid/,16694 W Bay Dr,55775,Pengilly,MN,47.295473,-93.209173,175500.0,3.0,5.0,2396.0,2005,653400.0,SINGLE_FAMILY,RECENTLY_SOLD,42
120633375,https://www.zillow.com/homedetails/29712-W-Shore-Dr-Pengilly-MN-55775/120633375_zpid/,29712 W Shore Dr,55775,Pengilly,MN,47.306483,-93.193077,495000.0,4.0,4.0,2564.0,2004,38332.0,SINGLE_FAMILY,RECENTLY_SOLD,18
120637283,https://www.zillow.com/homedetails/16655-Maple-Knoll-Dr-Pengilly-MN-55775/120637283_zpid/,16655 Maple Knoll Dr,55775,Pengilly,MN,47.285692,-93.208765,335000.0,4.0,3.0,2456.0,1980,119790.0,SINGLE_FAMILY,RECENTLY_SOLD,30
103943839,https://www.zillow.com/homedetails/30987-E-Shore-Dr-Pengilly-MN-55775/103943839_zpid/,30987 E Shore Dr,55775,Pengilly,MN,47.325839,-93.181771,500000.0,4.0,3.0,3112.0,2004,52707.0,SINGLE_FAMILY,RECENTLY_SOLD,36
103941784,https://www.zillow.com/homedetails/17508-County-Road-561-Pengilly-MN-55775/103941784_zpid/,17508 County Road 561,55775,Pengilly,MN,47.33292,-93.225812,57000.0,1.0,2.0,624.0,1949,34412.0,SINGLE_FAMILY,RECENTLY_SOLD,15
103943847,https://www.zillow.com/homedetails/30492-W-Shore-Dr-Pengilly-MN-55775/103943847_zpid/,30492 W Shore Dr,55775,Pengilly,MN,47.319474,-93.192537,185000.0,2.0,2.0,988.0,1970,32670.0,SINGLE_FAMILY,RECENTLY_SOLD,14
103943907,https://www.zillow.com/homedetails/29734-W-Shore-Dr-Pengilly-MN-55775/103943907_zpid/,29734 W Shore Dr,55775,Pengilly,MN,47.306948,-93.193118,327000.0,3.0,3.0,2686.0,2008,26136.0,SINGLE_FAMILY,RECENTLY_SOLD,9
103943805,https://www.zillow.com/homedetails/28567-E-Shore-Dr-Pengilly-MN-55775/103943805_zpid/,28567 E Shore Dr,55775,Pengilly,MN,47.29107,-93.153198,456000.0,2.0,3.0,1840.0,1980,204731.0,SINGLE_FAMILY,RECENTLY_SOLD,16
120639333,https://www.zillow.com/homedetails/16448-Budrow-Ave-Pengilly-MN-55775/120639333_zpid/,16448 Budrow Ave,55775,Pengilly,MN,47.334003,-93.202698,114000.0,2.0,4.0,870.0,1975,60112.0,SINGLE_FAMILY,RECENTLY_SOLD,17
103941475,https://www.zillow.com/homedetails/14440-County-Road-599-Pengilly-MN-55775/103941475_zpid/,14440 County Road 599,55775,Pengilly,MN,47.278609,-93.15895,500000.0,3.0,5.0,3072.0,2002,130680.0,SINGLE_FAMILY,RECENTLY_SOLD,61
103943857,https://www.zillow.com/homedetails/30258-W-Shore-Dr-Pengilly-MN-55775/103943857_zpid/,30258 W Shore Dr,55775,Pengilly,MN,47.315567,-93.192293,239000.0,2.0,2.0,1296.0,1950,42688.0,SINGLE_FAMILY,RECENTLY_SOLD,1
103943854,https://www.zillow.com/homedetails/30286-W-Shore-Dr-Pengilly-MN-55775/103943854_zpid/,30286 W Shore Dr,55775,Pengilly,MN,47.315979,-93.192289,100000.0,1.0,3.0,1376.0,1957,42688.0,SINGLE_FAMILY,SOLD,9
2086843794,https://www.zillow.com/homedetails/27721-State-Highway-65-Pengilly-MN-55775/2086843794_zpid/,27721 State Highway 65,55775,Pengilly,MN,47.278227,-93.197523,256000.0,2.0,4.0,3000.0,-1,-1.0,SINGLE_FAMILY,SOLD,0
120641012,https://www.zillow.com/homedetails/31800-Jefferson-Blvd-Pengilly-MN-55775/120641012_zpid/,31800 Jefferson Blvd,55775,Pengilly,MN,47.330493,-93.194397,60000.0,1.0,2.0,716.0,1915,7405.0,SINGLE_FAMILY,SOLD,10
120639204,https://www.zillow.com/homedetails/28123-Swan-Lake-Rd-Pengilly-MN-55775/120639204_zpid/,28123 Swan Lake Rd,55775,Pengilly,MN,47.284712,-93.180745,145500.0,2.0,3.0,1960.0,2003,283140.0,SINGLE_FAMILY,SOLD,0
103943921,https://www.zillow.com/homedetails/29620-W-Shore-Dr-Pengilly-MN-55775/103943921_zpid/,29620 W Shore Dr,55775,Pengilly,MN,47.304946,-93.193026,275000.0,3.0,4.0,3639.0,1940,26571.0,SINGLE_FAMILY,SOLD,18
103941681,https://www.zillow.com/homedetails/29443-W-Shore-Dr-Pengilly-MN-55775/103941681_zpid/,29443 W Shore Dr,55775,Pengilly,MN,47.301866,-93.194344,87036.0,1.0,2.0,1540.0,1950,69260.0,SINGLE_FAMILY,SOLD,1
120635060,https://www.zillow.com/homedetails/29334-W-Shore-Dr-Pengilly-MN-55775/120635060_zpid/,29334 W Shore Dr,55775,Pengilly,MN,47.299958,-93.19208,190000.0,3.0,4.0,2651.0,1985,106286.0,SINGLE_FAMILY,SOLD,16
120638992,https://www.zillow.com/homedetails/14562-County-Road-599-Pengilly-MN-55775/120638992_zpid/,14562 County Road 599,55775,Pengilly,MN,47.279317,-93.161475,158000.0,1.0,3.0,1678.0,1954,53143.0,SINGLE_FAMILY,SOLD,1
120633376,https://www.zillow.com/homedetails/29306-W-Shore-Dr-Pengilly-MN-55775/120633376_zpid/,29306 W Shore Dr,55775,Pengilly,MN,47.299444,-93.192249,561.0,1.0,3.0,1376.0,1960,47480.0,SINGLE_FAMILY,SOLD,12
