id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
106693189,https://www.zillow.com/homedetails/1329-Delta-St-Ogilvie-MN-56358/106693189_zpid/,1329 Delta St,56358,Ogilvie,MN,45.782212,-93.454291,245000.0,2.0,3.0,1800.0,1975,306662.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106695457,https://www.zillow.com/homedetails/310-S-Hill-Ave-Ogilvie-MN-56358/106695457_zpid/,310 S Hill Ave,56358,Ogilvie,MN,45.825745,-93.425473,120000.0,1.5,3.0,1144.0,2005,20037.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693059,https://www.zillow.com/homedetails/1580-Bear-St-Ogilvie-MN-56358/106693059_zpid/,1580 Bear St,56358,Ogilvie,MN,45.816873,-93.49181,270000.0,3.0,5.0,2507.0,2002,454330.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106695417,https://www.zillow.com/homedetails/307-E-Rutherford-St-Ogilvie-MN-56358/106695417_zpid/,307 E Rutherford St,56358,Ogilvie,MN,45.831977,-93.422249,190000.0,2.0,3.0,1670.0,1905,445618.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693132,https://www.zillow.com/homedetails/1481-Eagle-St-Ogilvie-MN-56358/106693132_zpid/,1481 Eagle St,56358,Ogilvie,MN,45.802948,-93.431358,227597.0,2.0,3.0,1508.0,2004,435600.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106697889,https://www.zillow.com/homedetails/1393-220th-Ave-Ogilvie-MN-56358/106697889_zpid/,1393 220th Ave,56358,Ogilvie,MN,45.905029,-93.434263,189900.0,2.0,3.0,2186.0,1994,187743.0,SINGLE_FAMILY,RECENTLY_SOLD,58
106698037,https://www.zillow.com/homedetails/1052-180th-Ave-Ogilvie-MN-56358/106698037_zpid/,1052 180th Ave,56358,Ogilvie,MN,45.852323,-93.504609,193697.0,2.0,3.0,1782.0,1993,871200.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106697820,https://www.zillow.com/homedetails/1625-Bear-St-Ogilvie-MN-56358/106697820_zpid/,1625 Bear St,56358,Ogilvie,MN,45.824149,-93.494497,167500.0,3.0,3.0,1834.0,1975,217800.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106696076,https://www.zillow.com/homedetails/1585-Jade-St-Ogilvie-MN-56358/106696076_zpid/,1585 Jade St,56358,Ogilvie,MN,45.81529,-93.328272,115000.0,2.0,3.0,1144.0,2005,65340.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106696352,https://www.zillow.com/homedetails/1455-Hickory-St-Ogilvie-MN-56358/106696352_zpid/,1455 Hickory St,56358,Ogilvie,MN,45.796848,-93.359773,130000.0,1.5,3.0,768.0,1970,435600.0,SINGLE_FAMILY,RECENTLY_SOLD,0
225122798,https://www.zillow.com/homedetails/5201-Day-Dr-NW-Ogilvie-MN-56358/225122798_zpid/,5201 Day Dr NW,56358,Ogilvie,MN,45.7114,-93.400699,200000.0,1.75,2.0,1829.0,1997,4785502.0,SINGLE_FAMILY,RECENTLY_SOLD,0
233517451,https://www.zillow.com/homedetails/1538-Bear-St-Ogilvie-MN-56358/233517451_zpid/,1538 Bear St,56358,Ogilvie,MN,45.811322,-93.493662,17500.0,1.75,3.0,1464.0,2000,4085928.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693840,https://www.zillow.com/homedetails/2290-Cable-St-Ogilvie-MN-56358/106693840_zpid/,2290 Cable St,56358,Ogilvie,MN,45.920025,-93.475085,140000.0,2.0,3.0,1104.0,1981,653400.0,SINGLE_FAMILY,RECENTLY_SOLD,38
106697945,https://www.zillow.com/homedetails/1401-216th-Ave-Ogilvie-MN-56358/106697945_zpid/,1401 216th Ave,56358,Ogilvie,MN,45.900064,-93.432183,62500.0,1.0,2.0,924.0,1980,57934.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106695453,https://www.zillow.com/homedetails/304-S-Hill-Ave-Ogilvie-MN-56358/106695453_zpid/,304 S Hill Ave,56358,Ogilvie,MN,45.825754,-93.425473,117500.0,1.0,3.0,1030.0,1998,7405.0,SINGLE_FAMILY,RECENTLY_SOLD,17
106694837,https://www.zillow.com/homedetails/1616-Highway-23-Ogilvie-MN-56358/106694837_zpid/,1616 Highway 23,56358,Ogilvie,MN,45.833242,-93.385861,115000.0,2.0,3.0,1456.0,2002,217800.0,SINGLE_FAMILY,RECENTLY_SOLD,4
106696136,https://www.zillow.com/homedetails/1568-Ivory-St-Ogilvie-MN-56358/106696136_zpid/,1568 Ivory St,56358,Ogilvie,MN,45.812448,-93.337052,194900.0,2.0,2.0,1244.0,1993,60112.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106696125,https://www.zillow.com/homedetails/1052-Grand-St-Ogilvie-MN-56358/106696125_zpid/,1052 Grand St,56358,Ogilvie,MN,45.738418,-93.378585,100000.0,2.0,3.0,2251.0,1915,110206.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693178,https://www.zillow.com/homedetails/1341-Highway-47-Ogilvie-MN-56358/106693178_zpid/,1341 Highway 47,56358,Ogilvie,MN,45.779955,-93.411085,239900.0,1.0,3.0,840.0,1942,615502.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693191,https://www.zillow.com/homedetails/1284-130th-Ave-Ogilvie-MN-56358/106693191_zpid/,1284 130th Ave,56358,Ogilvie,MN,45.777671,-93.455583,260000.0,2.0,4.0,1194.0,2000,435600.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106695183,https://www.zillow.com/homedetails/1675-Holly-Trl-Ogilvie-MN-56358/106695183_zpid/,1675 Holly Trl,56358,Ogilvie,MN,45.828429,-93.359463,220000.0,2.75,4.0,1568.0,2001,217800.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693096,https://www.zillow.com/homedetails/17890-50th-Ave-Ogilvie-MN-56358/106693096_zpid/,17890 50th Ave,56358,Ogilvie,MN,45.806056,-93.514775,198900.0,3.0,3.0,1559.0,2000,286189.0,SINGLE_FAMILY,RECENTLY_SOLD,15
106698057,https://www.zillow.com/homedetails/1321-190th-Ave-Ogilvie-MN-56358/106698057_zpid/,1321 190th Ave,56358,Ogilvie,MN,45.861993,-93.448534,60000.0,2.0,4.0,2600.0,1920,284011.0,SINGLE_FAMILY,RECENTLY_SOLD,1
106695366,https://www.zillow.com/homedetails/405-E-Rutherford-St-Ogilvie-MN-56358/106695366_zpid/,405 E Rutherford St,56358,Ogilvie,MN,45.831977,-93.421501,35000.0,1.0,2.0,784.0,1985,28314.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106696134,https://www.zillow.com/homedetails/1058-Grand-St-Ogilvie-MN-56358/106696134_zpid/,1058 Grand St,56358,Ogilvie,MN,45.736802,-93.374441,149900.0,2.0,4.0,2365.0,1886,120225.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693841,https://www.zillow.com/homedetails/1223-230th-Ave-Ogilvie-MN-56358/106693841_zpid/,1223 230th Ave,56358,Ogilvie,MN,45.92042,-93.470451,130000.0,2.0,3.0,1188.0,1940,217800.0,SINGLE_FAMILY,RECENTLY_SOLD,15
106698052,https://www.zillow.com/homedetails/1355-190th-Ave-Ogilvie-MN-56358/106698052_zpid/,1355 190th Ave,56358,Ogilvie,MN,45.860106,-93.441429,174900.0,1.0,2.0,1120.0,2005,432986.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693836,https://www.zillow.com/homedetails/2233-Cable-St-Ogilvie-MN-56358/106693836_zpid/,2233 Cable St,56358,Ogilvie,MN,45.911536,-93.478089,236000.0,1.0,3.0,2100.0,1978,913888.0,SINGLE_FAMILY,RECENTLY_SOLD,50
106697826,https://www.zillow.com/homedetails/1647-Delta-St-Ogilvie-MN-56358/106697826_zpid/,1647 Delta St,56358,Ogilvie,MN,45.82602,-93.452471,185000.0,1.0,2.0,1120.0,2001,99316.0,SINGLE_FAMILY,RECENTLY_SOLD,0
122614641,https://www.zillow.com/homedetails/1237-Eagle-St-Ogilvie-MN-56358/122614641_zpid/,1237 Eagle St,56358,Ogilvie,MN,45.766683,-93.436358,259900.0,1.0,0.0,1200.0,1997,3049200.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106696148,https://www.zillow.com/homedetails/1174-King-Rd-Ogilvie-MN-56358/106696148_zpid/,1174 King Rd,56358,Ogilvie,MN,45.757824,-93.306564,195000.0,3.0,3.0,1504.0,2006,87120.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106694767,https://www.zillow.com/homedetails/1722-Highway-23-Ogilvie-MN-56358/106694767_zpid/,1722 Highway 23,56358,Ogilvie,MN,45.834562,-93.364102,178000.0,2.0,4.0,2631.0,1973,101494.0,SINGLE_FAMILY,RECENTLY_SOLD,21
106693672,https://www.zillow.com/homedetails/1408-230th-Ave-Ogilvie-MN-56358/106693672_zpid/,1408 230th Ave,56358,Ogilvie,MN,45.919707,-93.431035,100000.0,2.0,3.0,1836.0,1996,108900.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106698044,https://www.zillow.com/homedetails/1843-Delta-St-Ogilvie-MN-56358/106698044_zpid/,1843 Delta St,56358,Ogilvie,MN,45.854674,-93.455118,253000.0,1.0,3.0,1024.0,1940,2831400.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106697803,https://www.zillow.com/homedetails/1727-Bear-St-Ogilvie-MN-56358/106697803_zpid/,1727 Bear St,56358,Ogilvie,MN,45.837017,-93.499568,194900.0,1.0,2.0,1120.0,2007,3260030.0,SINGLE_FAMILY,RECENTLY_SOLD,17
106698058,https://www.zillow.com/homedetails/1871-Falcon-St-Ogilvie-MN-56358/106698058_zpid/,1871 Falcon St,56358,Ogilvie,MN,45.855335,-93.413258,289500.0,2.0,3.0,2596.0,1985,1829520.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693189,https://www.zillow.com/homedetails/1329-Delta-St-Ogilvie-MN-56358/106693189_zpid/,1329 Delta St,56358,Ogilvie,MN,45.782212,-93.454291,245000.0,2.0,3.0,1800.0,1975,306662.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106695457,https://www.zillow.com/homedetails/310-S-Hill-Ave-Ogilvie-MN-56358/106695457_zpid/,310 S Hill Ave,56358,Ogilvie,MN,45.825745,-93.425473,120000.0,1.5,3.0,1144.0,2005,20037.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693059,https://www.zillow.com/homedetails/1580-Bear-St-Ogilvie-MN-56358/106693059_zpid/,1580 Bear St,56358,Ogilvie,MN,45.816873,-93.49181,270000.0,3.0,5.0,2507.0,2002,454330.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106695417,https://www.zillow.com/homedetails/307-E-Rutherford-St-Ogilvie-MN-56358/106695417_zpid/,307 E Rutherford St,56358,Ogilvie,MN,45.831977,-93.422249,190000.0,2.0,3.0,1670.0,1905,445618.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693132,https://www.zillow.com/homedetails/1481-Eagle-St-Ogilvie-MN-56358/106693132_zpid/,1481 Eagle St,56358,Ogilvie,MN,45.802948,-93.431358,227597.0,2.0,3.0,1508.0,2004,435600.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106697889,https://www.zillow.com/homedetails/1393-220th-Ave-Ogilvie-MN-56358/106697889_zpid/,1393 220th Ave,56358,Ogilvie,MN,45.905029,-93.434263,189900.0,2.0,3.0,2186.0,1994,187743.0,SINGLE_FAMILY,RECENTLY_SOLD,58
106698037,https://www.zillow.com/homedetails/1052-180th-Ave-Ogilvie-MN-56358/106698037_zpid/,1052 180th Ave,56358,Ogilvie,MN,45.852323,-93.504609,193697.0,2.0,3.0,1782.0,1993,871200.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106697820,https://www.zillow.com/homedetails/1625-Bear-St-Ogilvie-MN-56358/106697820_zpid/,1625 Bear St,56358,Ogilvie,MN,45.824149,-93.494497,167500.0,3.0,3.0,1834.0,1975,217800.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106696076,https://www.zillow.com/homedetails/1585-Jade-St-Ogilvie-MN-56358/106696076_zpid/,1585 Jade St,56358,Ogilvie,MN,45.81529,-93.328272,115000.0,2.0,3.0,1144.0,2005,65340.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106696352,https://www.zillow.com/homedetails/1455-Hickory-St-Ogilvie-MN-56358/106696352_zpid/,1455 Hickory St,56358,Ogilvie,MN,45.796848,-93.359773,130000.0,1.5,3.0,768.0,1970,435600.0,SINGLE_FAMILY,RECENTLY_SOLD,0
225122798,https://www.zillow.com/homedetails/5201-Day-Dr-NW-Ogilvie-MN-56358/225122798_zpid/,5201 Day Dr NW,56358,Ogilvie,MN,45.7114,-93.400699,200000.0,1.75,2.0,1829.0,1997,4785502.0,SINGLE_FAMILY,RECENTLY_SOLD,0
233517451,https://www.zillow.com/homedetails/1538-Bear-St-Ogilvie-MN-56358/233517451_zpid/,1538 Bear St,56358,Ogilvie,MN,45.811322,-93.493662,17500.0,1.75,3.0,1464.0,2000,4085928.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106693840,https://www.zillow.com/homedetails/2290-Cable-St-Ogilvie-MN-56358/106693840_zpid/,2290 Cable St,56358,Ogilvie,MN,45.920025,-93.475085,140000.0,2.0,3.0,1104.0,1981,653400.0,SINGLE_FAMILY,RECENTLY_SOLD,38
106697945,https://www.zillow.com/homedetails/1401-216th-Ave-Ogilvie-MN-56358/106697945_zpid/,1401 216th Ave,56358,Ogilvie,MN,45.900064,-93.432183,62500.0,1.0,2.0,924.0,1980,57934.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106695453,https://www.zillow.com/homedetails/304-S-Hill-Ave-Ogilvie-MN-56358/106695453_zpid/,304 S Hill Ave,56358,Ogilvie,MN,45.825754,-93.425473,117500.0,1.0,3.0,1030.0,1998,7405.0,SINGLE_FAMILY,RECENTLY_SOLD,17
106694837,https://www.zillow.com/homedetails/1616-Highway-23-Ogilvie-MN-56358/106694837_zpid/,1616 Highway 23,56358,Ogilvie,MN,45.833242,-93.385861,115000.0,2.0,3.0,1456.0,2002,217800.0,SINGLE_FAMILY,RECENTLY_SOLD,4
106696136,https://www.zillow.com/homedetails/1568-Ivory-St-Ogilvie-MN-56358/106696136_zpid/,1568 Ivory St,56358,Ogilvie,MN,45.812448,-93.337052,194900.0,2.0,2.0,1244.0,1993,60112.0,SINGLE_FAMILY,RECENTLY_SOLD,0
